Sample in Buffer,Sample in Window,TRIGGER,bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/probe0_1[15:0],bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/probe1_1[3:0],bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/probe2_1,bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/probe3_1,bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/probe4_1,bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/probe5_1,bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/net_slot_0_axis_tdata[63:0],bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/net_slot_0_axis_tuser,bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/net_slot_0_axis_tvalid,bajie7020_i/rfb_fir/rfb_fir_out/system_ila_1/inst/net_slot_0_axis_tlast,Interface_(i1:s0)_(firoutmixer_0_M_AXIS)[2:0],T_Channel_(i1:s0)_(firoutmixer_0_M_AXIS)[2:0]
1741,1741,0,0944,0,1,1,0,0,013b4dfbff95f59a,0,1,0,"Active","Stream Beat"
1742,1742,0,0945,0,1,1,0,0,0170bd39ffcea34f,0,1,0,"Active","Stream Beat"
1743,1743,0,0946,0,1,1,0,0,01944c40001e5c36,0,1,0,"Active","Stream Beat"
1744,1744,0,0947,0,1,1,0,0,012d5e5f0035ba48,0,1,0,"Active","Stream Beat"
1745,1745,0,0948,0,1,1,0,0,004cc17c00021377,0,1,0,"Active","Stream Beat"
1746,1746,0,0949,0,1,1,0,0,ffbd263fffafc364,0,1,0,"Active","Stream Beat"
1747,1747,0,094a,0,1,1,0,0,ffe44a22ff89d8a1,0,1,0,"Active","Stream Beat"
1748,1748,0,094b,0,1,1,0,0,00a0a4feff8e2876,0,1,0,"Active","Stream Beat"
1749,1749,0,094c,0,1,1,0,0,0140841cffa51d2c,0,1,0,"Active","Stream Beat"
1750,1750,0,094d,0,1,1,0,0,0154f17bff9ce140,0,1,0,"Active","Stream Beat"
1751,1751,0,094e,0,1,1,0,0,00f7b709ff906685,0,1,0,"Active","Stream Beat"
1752,1752,0,094f,0,1,1,0,0,007afa87ffaa51ca,0,1,0,"Active","Stream Beat"
1753,1753,0,0950,0,1,1,0,0,004290c6ffc6e6ad,0,1,0,"Active","Stream Beat"
1754,1754,0,0951,0,1,1,0,0,00666324ffd9aa0a,0,1,0,"Active","Stream Beat"
1755,1755,0,0952,0,1,1,0,0,00eb00d3ffe70b8f,0,1,0,"Active","Stream Beat"
1756,1756,0,0953,0,1,1,0,0,0149fd17fffc7145,0,1,0,"Active","Stream Beat"
1757,1757,0,0954,0,1,1,0,0,0130fe45ffeb8413,0,1,0,"Active","Stream Beat"
1758,1758,0,0955,0,1,1,0,0,00edf8d2ff9dcc24,0,1,0,"Active","Stream Beat"
1759,1759,0,0956,0,1,1,0,0,00e1a0f6ff686423,0,1,0,"Active","Stream Beat"
1760,1760,0,0957,0,1,1,0,0,0107b477ff6fb9e7,0,1,0,"Active","Stream Beat"
1761,1761,0,0958,0,1,1,0,0,01337b95ffc38a50,0,1,0,"Active","Stream Beat"
1762,1762,0,0959,0,1,1,0,0,013dbab0000be265,0,1,0,"Active","Stream Beat"
1763,1763,0,095a,0,1,1,0,0,010eaaad001b900d,0,1,0,"Active","Stream Beat"
1764,1764,0,095b,0,1,1,0,0,00b42f0700131b27,0,1,0,"Active","Stream Beat"
1765,1765,0,095c,0,1,1,0,0,0097515e000a5109,0,1,0,"Active","Stream Beat"
1766,1766,0,095d,0,1,1,0,0,00e04c74fff45b7d,0,1,0,"Active","Stream Beat"
1767,1767,0,095e,0,1,1,0,0,0180cd08ffbce9ce,0,1,0,"Active","Stream Beat"
1768,1768,0,095f,0,1,1,0,0,01d673a4ffa0dead,0,1,0,"Active","Stream Beat"
1769,1769,0,0960,0,1,1,0,0,01c19ed6ffe3aa99,0,1,0,"Active","Stream Beat"
1770,1770,0,0961,0,1,1,0,0,019d2938004e5f75,0,1,0,"Active","Stream Beat"
1771,1771,0,0962,0,1,1,0,0,017f991f005613f4,0,1,0,"Active","Stream Beat"
1772,1772,0,0963,0,1,1,0,0,0155b8220005d10c,0,1,0,"Active","Stream Beat"
1773,1773,0,0964,0,1,1,0,0,01158687ff8d5103,0,1,0,"Active","Stream Beat"
1774,1774,0,0965,0,1,1,0,0,00e922ccff8cbce2,0,1,0,"Active","Stream Beat"
1775,1775,0,0966,0,1,1,0,0,009774610010d78c,0,1,0,"Active","Stream Beat"
1776,1776,0,0967,0,1,1,0,0,fffab75f00a80589,0,1,0,"Active","Stream Beat"
1777,1777,0,0968,0,1,1,0,0,ff9e4cf300dc7185,0,1,0,"Active","Stream Beat"
1778,1778,0,0969,0,1,1,0,0,ffdb00ed00ab8844,0,1,0,"Active","Stream Beat"
1779,1779,0,096a,0,1,1,0,0,009ce441002f3781,0,1,0,"Active","Stream Beat"
1780,1780,0,096b,0,1,1,0,0,010a4a2effddd4a1,0,1,0,"Active","Stream Beat"
1781,1781,0,096c,0,1,1,0,0,00c1b19dffebbe48,0,1,0,"Active","Stream Beat"
1782,1782,0,096d,0,1,1,0,0,003f82ef0016c3d4,0,1,0,"Active","Stream Beat"
1783,1783,0,096e,0,1,1,0,0,00302e58000b5592,0,1,0,"Active","Stream Beat"
1784,1784,0,096f,0,1,1,0,0,008cd8c6ffe962b2,0,1,0,"Active","Stream Beat"
1785,1785,0,0970,0,1,1,0,0,01531115ffda39df,0,1,0,"Active","Stream Beat"
1786,1786,0,0971,0,1,1,0,0,01f238acfffc6558,0,1,0,"Active","Stream Beat"
1787,1787,0,0972,0,1,1,0,0,021476d9001337f5,0,1,0,"Active","Stream Beat"
1788,1788,0,0973,0,1,1,0,0,01c2097600043a81,0,1,0,"Active","Stream Beat"
1789,1789,0,0974,0,1,1,0,0,014cbcb8000bb042,0,1,0,"Active","Stream Beat"
1790,1790,0,0975,0,1,1,0,0,0113bef20040a46d,0,1,0,"Active","Stream Beat"
1791,1791,0,0976,0,1,1,0,0,0136c5f0005bb9da,0,1,0,"Active","Stream Beat"
1792,1792,0,0977,0,1,1,0,0,01b50c9b00461453,0,1,0,"Active","Stream Beat"
1793,1793,0,0978,0,1,1,0,0,02095e440016aa09,0,1,0,"Active","Stream Beat"
1794,1794,0,0979,0,1,1,0,0,01a30861000c713b,0,1,0,"Active","Stream Beat"
1795,1795,0,097a,0,1,1,0,0,00ada17f000d534f,0,1,0,"Active","Stream Beat"
1796,1796,0,097b,0,1,1,0,0,0005c058ffe26cbb,0,1,0,"Active","Stream Beat"
1797,1797,0,097c,0,1,1,0,0,00173c92ffaca40d,0,1,0,"Active","Stream Beat"
1798,1798,0,097d,0,1,1,0,0,00a7f033ff6cabbb,0,1,0,"Active","Stream Beat"
1799,1799,0,097e,0,1,1,0,0,01043aacff41ca42,0,1,0,"Active","Stream Beat"
1800,1800,0,097f,0,1,1,0,0,00ca4fb4ff23bdc5,0,1,0,"Active","Stream Beat"
1801,1801,0,0980,0,1,1,0,0,0055500fff2c8c23,0,1,0,"Active","Stream Beat"
1802,1802,0,0981,0,1,1,0,0,00359176ff71fc25,0,1,0,"Active","Stream Beat"
1803,1803,0,0982,0,1,1,0,0,00781789ffb45f8c,0,1,0,"Active","Stream Beat"
1804,1804,0,0983,0,1,1,0,0,010fb70dffe153ae,0,1,0,"Active","Stream Beat"
1805,1805,0,0984,0,1,1,0,0,01828d08ffbf9733,0,1,0,"Active","Stream Beat"
1806,1806,0,0985,0,1,1,0,0,0199c16dff8d208c,0,1,0,"Active","Stream Beat"
1807,1807,0,0986,0,1,1,0,0,0169ca90ffa2c7cd,0,1,0,"Active","Stream Beat"
1808,1808,0,0987,0,1,1,0,0,010a74a4fff73ede,0,1,0,"Active","Stream Beat"
1809,1809,0,0988,0,1,1,0,0,00afae7b001f372f,0,1,0,"Active","Stream Beat"
1810,1810,0,0989,0,1,1,0,0,00545c150004d55e,0,1,0,"Active","Stream Beat"
1811,1811,0,098a,0,1,1,0,0,005b5698ffd46c22,0,1,0,"Active","Stream Beat"
1812,1812,0,098b,0,1,1,0,0,00b9d2b6ffe0f0cb,0,1,0,"Active","Stream Beat"
1813,1813,0,098c,0,1,1,0,0,011fc20800092f75,0,1,0,"Active","Stream Beat"
1814,1814,0,098d,0,1,1,0,0,015e5e5c000f1498,0,1,0,"Active","Stream Beat"
1815,1815,0,098e,0,1,1,0,0,01692b000004c238,0,1,0,"Active","Stream Beat"
1816,1816,0,098f,0,1,1,0,0,014fdf2e0006c965,0,1,0,"Active","Stream Beat"
1817,1817,0,0990,0,1,1,0,0,0123515c00058601,0,1,0,"Active","Stream Beat"
1818,1818,0,0991,0,1,1,0,0,01395efcfff36df9,0,1,0,"Active","Stream Beat"
1819,1819,0,0992,0,1,1,0,0,019dc95effe9758e,0,1,0,"Active","Stream Beat"
1820,1820,0,0993,0,1,1,0,0,01d5d9b6fff968b3,0,1,0,"Active","Stream Beat"
1821,1821,0,0994,0,1,1,0,0,01729cb600177db7,0,1,0,"Active","Stream Beat"
1822,1822,0,0995,0,1,1,0,0,00e6ac92002de666,0,1,0,"Active","Stream Beat"
1823,1823,0,0996,0,1,1,0,0,006ce13a004201ea,0,1,0,"Active","Stream Beat"
1824,1824,0,0997,0,1,1,0,0,00a2393b003900db,0,1,0,"Active","Stream Beat"
1825,1825,0,0998,0,1,1,0,0,01401e890019ef65,0,1,0,"Active","Stream Beat"
1826,1826,0,0999,0,1,1,0,0,019af9360001412e,0,1,0,"Active","Stream Beat"
1827,1827,0,099a,0,1,1,0,0,0162a2c4ffefa43b,0,1,0,"Active","Stream Beat"
1828,1828,0,099b,0,1,1,0,0,00fe32f0ffd825d1,0,1,0,"Active","Stream Beat"
1829,1829,0,099c,0,1,1,0,0,009c5c37ffa7204f,0,1,0,"Active","Stream Beat"
1830,1830,0,099d,0,1,1,0,0,00a75bf5ff823793,0,1,0,"Active","Stream Beat"
1831,1831,0,099e,0,1,1,0,0,00f5f9e6ff7cda4f,0,1,0,"Active","Stream Beat"
1832,1832,0,099f,0,1,1,0,0,01338186ff8ea4a7,0,1,0,"Active","Stream Beat"
1833,1833,0,09a0,0,1,1,0,0,01594998ffb2c2fd,0,1,0,"Active","Stream Beat"
1834,1834,0,09a1,0,1,1,0,0,0189910effddc74a,0,1,0,"Active","Stream Beat"
1835,1835,0,09a2,0,1,1,0,0,01f3a85b0027e15a,0,1,0,"Active","Stream Beat"
1836,1836,0,09a3,0,1,1,0,0,023ff52d005dc495,0,1,0,"Active","Stream Beat"
1837,1837,0,09a4,0,1,1,0,0,021bb28400513665,0,1,0,"Active","Stream Beat"
1838,1838,0,09a5,0,1,1,0,0,01b2485c00063d14,0,1,0,"Active","Stream Beat"
1839,1839,0,09a6,0,1,1,0,0,017b0366ffc4e7ca,0,1,0,"Active","Stream Beat"
1840,1840,0,09a7,0,1,1,0,0,018808ecffd4345b,0,1,0,"Active","Stream Beat"
1841,1841,0,09a8,0,1,1,0,0,01832b8d0005f1d5,0,1,0,"Active","Stream Beat"
1842,1842,0,09a9,0,1,1,0,0,0127fa710034caf8,0,1,0,"Active","Stream Beat"
1843,1843,0,09aa,0,1,1,0,0,008d70a900264f65,0,1,0,"Active","Stream Beat"
1844,1844,0,09ab,0,1,1,0,0,002f3df9fffd6e44,0,1,0,"Active","Stream Beat"
1845,1845,0,09ac,0,1,1,0,0,0071f78bffda1644,0,1,0,"Active","Stream Beat"
1846,1846,0,09ad,0,1,1,0,0,0123ff85ffb43583,0,1,0,"Active","Stream Beat"
1847,1847,0,09ae,0,1,1,0,0,017babbeffa01544,0,1,0,"Active","Stream Beat"
1848,1848,0,09af,0,1,1,0,0,013d851bffb45ff4,0,1,0,"Active","Stream Beat"
1849,1849,0,09b0,0,1,1,0,0,0085b1c5000b7bbe,0,1,0,"Active","Stream Beat"
1850,1850,0,09b1,0,1,1,0,0,003690eb0077189e,0,1,0,"Active","Stream Beat"
1851,1851,0,09b2,0,1,1,0,0,008d49d400ad8ed0,0,1,0,"Active","Stream Beat"
1852,1852,0,09b3,0,1,1,0,0,00ee21e30082c818,0,1,0,"Active","Stream Beat"
1853,1853,0,09b4,0,1,1,0,0,00ef8a5d0031d374,0,1,0,"Active","Stream Beat"
1854,1854,0,09b5,0,1,1,0,0,00bb3e32ffd2a35a,0,1,0,"Active","Stream Beat"
1855,1855,0,09b6,0,1,1,0,0,00ad77efffcb37f1,0,1,0,"Active","Stream Beat"
1856,1856,0,09b7,0,1,1,0,0,00e7d3a00005c02c,0,1,0,"Active","Stream Beat"
1857,1857,0,09b8,0,1,1,0,0,013b624a0032a3d9,0,1,0,"Active","Stream Beat"
1858,1858,0,09b9,0,1,1,0,0,0182b3ce002fda1d,0,1,0,"Active","Stream Beat"
1859,1859,0,09ba,0,1,1,0,0,01a48311001f0a0c,0,1,0,"Active","Stream Beat"
1860,1860,0,09bb,0,1,1,0,0,01b2774f001021eb,0,1,0,"Active","Stream Beat"
1861,1861,0,09bc,0,1,1,0,0,0199c74d001be8a2,0,1,0,"Active","Stream Beat"
1862,1862,0,09bd,0,1,1,0,0,01684c4500466ee7,0,1,0,"Active","Stream Beat"
1863,1863,0,09be,0,1,1,0,0,0132968800623edb,0,1,0,"Active","Stream Beat"
1864,1864,0,09bf,0,1,1,0,0,00fe0d510032c257,0,1,0,"Active","Stream Beat"
1865,1865,0,09c0,0,1,1,0,0,00b75e70ffc9b937,0,1,0,"Active","Stream Beat"
1866,1866,0,09c1,0,1,1,0,0,007516b0ff94285a,0,1,0,"Active","Stream Beat"
1867,1867,0,09c2,0,1,1,0,0,00444ce6ffa6d6f7,0,1,0,"Active","Stream Beat"
1868,1868,0,09c3,0,1,1,0,0,009c864bfff1b68b,0,1,0,"Active","Stream Beat"
1869,1869,0,09c4,0,1,1,0,0,016f3a930016d75d,0,1,0,"Active","Stream Beat"
1870,1870,0,09c5,0,1,1,0,0,020aca0800010af5,0,1,0,"Active","Stream Beat"
1871,1871,0,09c6,0,1,1,0,0,01f0606cffe74c5b,0,1,0,"Active","Stream Beat"
1872,1872,0,09c7,0,1,1,0,0,019f3c87ffe83f01,0,1,0,"Active","Stream Beat"
1873,1873,0,09c8,0,1,1,0,0,017e6428fff5acb1,0,1,0,"Active","Stream Beat"
1874,1874,0,09c9,0,1,1,0,0,01b6e728fffa7739,0,1,0,"Active","Stream Beat"
1875,1875,0,09ca,0,1,1,0,0,019de61cfff99686,0,1,0,"Active","Stream Beat"
1876,1876,0,09cb,0,1,1,0,0,00ff7e1900003d62,0,1,0,"Active","Stream Beat"
1877,1877,0,09cc,0,1,1,0,0,0095988b00011abd,0,1,0,"Active","Stream Beat"
1878,1878,0,09cd,0,1,1,0,0,00bd526ffff8d20c,0,1,0,"Active","Stream Beat"
1879,1879,0,09ce,0,1,1,0,0,013f8396fffe1e50,0,1,0,"Active","Stream Beat"
1880,1880,0,09cf,0,1,1,0,0,015db570002cbee7,0,1,0,"Active","Stream Beat"
1881,1881,0,09d0,0,1,1,0,0,00e5357c005ca7a2,0,1,0,"Active","Stream Beat"
1882,1882,0,09d1,0,1,1,0,0,005178a4004d9b24,0,1,0,"Active","Stream Beat"
1883,1883,0,09d2,0,1,1,0,0,0020c757000d80b0,0,1,0,"Active","Stream Beat"
1884,1884,0,09d3,0,1,1,0,0,004baff8ffe7e55a,0,1,0,"Active","Stream Beat"
1885,1885,0,09d4,0,1,1,0,0,00cad908ffdc79e3,0,1,0,"Active","Stream Beat"
1886,1886,0,09d5,0,1,1,0,0,0167eb21ffe99062,0,1,0,"Active","Stream Beat"
1887,1887,0,09d6,0,1,1,0,0,01f2fa25fff6c0d1,0,1,0,"Active","Stream Beat"
1888,1888,0,09d7,0,1,1,0,0,0225039500087ac1,0,1,0,"Active","Stream Beat"
1889,1889,0,09d8,0,1,1,0,0,01d4a0600027ae00,0,1,0,"Active","Stream Beat"
1890,1890,0,09d9,0,1,1,0,0,0154505f004862a1,0,1,0,"Active","Stream Beat"
1891,1891,0,09da,0,1,1,0,0,013083d600512b8b,0,1,0,"Active","Stream Beat"
1892,1892,0,09db,0,1,1,0,0,01787d6b00346253,0,1,0,"Active","Stream Beat"
1893,1893,0,09dc,0,1,1,0,0,01ea8c62fffc08c5,0,1,0,"Active","Stream Beat"
1894,1894,0,09dd,0,1,1,0,0,0211564affd18d7f,0,1,0,"Active","Stream Beat"
1895,1895,0,09de,0,1,1,0,0,01d34572ffc277a3,0,1,0,"Active","Stream Beat"
1896,1896,0,09df,0,1,1,0,0,015c8d76ffc2ed09,0,1,0,"Active","Stream Beat"
1897,1897,0,09e0,0,1,1,0,0,010e01aaffcf3a71,0,1,0,"Active","Stream Beat"
1898,1898,0,09e1,0,1,1,0,0,00f5e6e2fff60b60,0,1,0,"Active","Stream Beat"
1899,1899,0,09e2,0,1,1,0,0,013680a10022da60,0,1,0,"Active","Stream Beat"
1900,1900,0,09e3,0,1,1,0,0,016511da003b67e6,0,1,0,"Active","Stream Beat"
1901,1901,0,09e4,0,1,1,0,0,0124ab08003b41f3,0,1,0,"Active","Stream Beat"
1902,1902,0,09e5,0,1,1,0,0,008e3d190027a533,0,1,0,"Active","Stream Beat"
1903,1903,0,09e6,0,1,1,0,0,001f78ad00116936,0,1,0,"Active","Stream Beat"
1904,1904,0,09e7,0,1,1,0,0,ffcc1882fffc6cc0,0,1,0,"Active","Stream Beat"
1905,1905,0,09e8,0,1,1,0,0,ffcc42680004dddf,0,1,0,"Active","Stream Beat"
1906,1906,0,09e9,0,1,1,0,0,fffd1c5f001c45e1,0,1,0,"Active","Stream Beat"
1907,1907,0,09ea,0,1,1,0,0,003827790030b487,0,1,0,"Active","Stream Beat"
1908,1908,0,09eb,0,1,1,0,0,005b78dd0048e71f,0,1,0,"Active","Stream Beat"
1909,1909,0,09ec,0,1,1,0,0,0047d85a005d99d2,0,1,0,"Active","Stream Beat"
1910,1910,0,09ed,0,1,1,0,0,fff08fed006ac477,0,1,0,"Active","Stream Beat"
1911,1911,0,09ee,0,1,1,0,0,ffc6cc2f00528741,0,1,0,"Active","Stream Beat"
1912,1912,0,09ef,0,1,1,0,0,003f8fa50018fcd2,0,1,0,"Active","Stream Beat"
1913,1913,0,09f0,0,1,1,0,0,0105a89dffd8d558,0,1,0,"Active","Stream Beat"
1914,1914,0,09f1,0,1,1,0,0,0162b33affc7e6ad,0,1,0,"Active","Stream Beat"
1915,1915,0,09f2,0,1,1,0,0,0154adf400065af1,0,1,0,"Active","Stream Beat"
1916,1916,0,09f3,0,1,1,0,0,014ec6d9004c6553,0,1,0,"Active","Stream Beat"
1917,1917,0,09f4,0,1,1,0,0,015ba9f70082bafc,0,1,0,"Active","Stream Beat"
1918,1918,0,09f5,0,1,1,0,0,0138510f006e2a96,0,1,0,"Active","Stream Beat"
1919,1919,0,09f6,0,1,1,0,0,00e3893b002ef640,0,1,0,"Active","Stream Beat"
1920,1920,0,09f7,0,1,1,0,0,00932ef3ffe0c0f3,0,1,0,"Active","Stream Beat"
1921,1921,0,09f8,0,1,1,0,0,0043c8e6ff9e155b,0,1,0,"Active","Stream Beat"
1922,1922,0,09f9,0,1,1,0,0,00188182ff97f17e,0,1,0,"Active","Stream Beat"
1923,1923,0,09fa,0,1,1,0,0,004ed566ffd99231,0,1,0,"Active","Stream Beat"
1924,1924,0,09fb,0,1,1,0,0,010d52c40029d036,0,1,0,"Active","Stream Beat"
1925,1925,0,09fc,0,1,1,0,0,019f70cb002c73d7,0,1,0,"Active","Stream Beat"
1926,1926,0,09fd,0,1,1,0,0,0192d56cffec6661,0,1,0,"Active","Stream Beat"
1927,1927,0,09fe,0,1,1,0,0,016bbf74ffbbf733,0,1,0,"Active","Stream Beat"
1928,1928,0,09ff,0,1,1,0,0,019134f1ffbbf593,0,1,0,"Active","Stream Beat"
1929,1929,0,0a00,0,1,1,0,0,01da9d25ffd7153d,0,1,0,"Active","Stream Beat"
1930,1930,0,0a01,0,1,1,0,0,01a7a194ffd7f905,0,1,0,"Active","Stream Beat"
1931,1931,0,0a02,0,1,1,0,0,00fb9619ffad96cc,0,1,0,"Active","Stream Beat"
1932,1932,0,0a03,0,1,1,0,0,00868c52ff92ae03,0,1,0,"Active","Stream Beat"
1933,1933,0,0a04,0,1,1,0,0,00bc692bffc0b0c4,0,1,0,"Active","Stream Beat"
1934,1934,0,0a05,0,1,1,0,0,0125b7effffa069b,0,1,0,"Active","Stream Beat"
1935,1935,0,0a06,0,1,1,0,0,017f2b50000dfb7e,0,1,0,"Active","Stream Beat"
1936,1936,0,0a07,0,1,1,0,0,0153f83fffcc4587,0,1,0,"Active","Stream Beat"
1937,1937,0,0a08,0,1,1,0,0,00eb35d6ff8e1230,0,1,0,"Active","Stream Beat"
1938,1938,0,0a09,0,1,1,0,0,00b5553aff9917b8,0,1,0,"Active","Stream Beat"
1939,1939,0,0a0a,0,1,1,0,0,00e515edffc340c4,0,1,0,"Active","Stream Beat"
1940,1940,0,0a0b,0,1,1,0,0,014ddd0affd33f4d,0,1,0,"Active","Stream Beat"
1941,1941,0,0a0c,0,1,1,0,0,01860f72ffda8a4d,0,1,0,"Active","Stream Beat"
1942,1942,0,0a0d,0,1,1,0,0,0182d27cfff7b4b4,0,1,0,"Active","Stream Beat"
1943,1943,0,0a0e,0,1,1,0,0,01652dbb001183c4,0,1,0,"Active","Stream Beat"
1944,1944,0,0a0f,0,1,1,0,0,018142eafff82cae,0,1,0,"Active","Stream Beat"
1945,1945,0,0a10,0,1,1,0,0,0196f214ffbf21d6,0,1,0,"Active","Stream Beat"
1946,1946,0,0a11,0,1,1,0,0,01395bc5ffa6436e,0,1,0,"Active","Stream Beat"
1947,1947,0,0a12,0,1,1,0,0,00cfd591ffb56afc,0,1,0,"Active","Stream Beat"
1948,1948,0,0a13,0,1,1,0,0,00a88e69ffdf6d9b,0,1,0,"Active","Stream Beat"
1949,1949,0,0a14,0,1,1,0,0,0115b8a200007097,0,1,0,"Active","Stream Beat"
1950,1950,0,0a15,0,1,1,0,0,017e6d4600045fae,0,1,0,"Active","Stream Beat"
1951,1951,0,0a16,0,1,1,0,0,015d934cfff37183,0,1,0,"Active","Stream Beat"
1952,1952,0,0a17,0,1,1,0,0,00db0446fff0688c,0,1,0,"Active","Stream Beat"
1953,1953,0,0a18,0,1,1,0,0,0081f4ff00031181,0,1,0,"Active","Stream Beat"
1954,1954,0,0a19,0,1,1,0,0,00591c830011c667,0,1,0,"Active","Stream Beat"
1955,1955,0,0a1a,0,1,1,0,0,008187c6ffdb23b3,0,1,0,"Active","Stream Beat"
1956,1956,0,0a1b,0,1,1,0,0,00b646f4ff7b2748,0,1,0,"Active","Stream Beat"
1957,1957,0,0a1c,0,1,1,0,0,00c6fcffff573b84,0,1,0,"Active","Stream Beat"
1958,1958,0,0a1d,0,1,1,0,0,00cf6584ffa1496b,0,1,0,"Active","Stream Beat"
1959,1959,0,0a1e,0,1,1,0,0,00e9ae8100011282,0,1,0,"Active","Stream Beat"
1960,1960,0,0a1f,0,1,1,0,0,011efd63006a00b9,0,1,0,"Active","Stream Beat"
1961,1961,0,0a20,0,1,1,0,0,014510960069d708,0,1,0,"Active","Stream Beat"
1962,1962,0,0a21,0,1,1,0,0,014fe248fff58727,0,1,0,"Active","Stream Beat"
1963,1963,0,0a22,0,1,1,0,0,0142bafcff73acae,0,1,0,"Active","Stream Beat"
1964,1964,0,0a23,0,1,1,0,0,0122b370ff5db66e,0,1,0,"Active","Stream Beat"
1965,1965,0,0a24,0,1,1,0,0,010b55d1ffa9fbdc,0,1,0,"Active","Stream Beat"
1966,1966,0,0a25,0,1,1,0,0,01192e9fffdb4aa7,0,1,0,"Active","Stream Beat"
1967,1967,0,0a26,0,1,1,0,0,014eaca0ffd3c6f4,0,1,0,"Active","Stream Beat"
1968,1968,0,0a27,0,1,1,0,0,017c96bdffa1c06d,0,1,0,"Active","Stream Beat"
1969,1969,0,0a28,0,1,1,0,0,0177c014ff9f61d0,0,1,0,"Active","Stream Beat"
1970,1970,0,0a29,0,1,1,0,0,01492e23ffe15d69,0,1,0,"Active","Stream Beat"
1971,1971,0,0a2a,0,1,1,0,0,0119db8b001e5334,0,1,0,"Active","Stream Beat"
1972,1972,0,0a2b,0,1,1,0,0,010c9790001c8462,0,1,0,"Active","Stream Beat"
1973,1973,0,0a2c,0,1,1,0,0,011442e1ffe9b984,0,1,0,"Active","Stream Beat"
1974,1974,0,0a2d,0,1,1,0,0,0117f381ffcc70e3,0,1,0,"Active","Stream Beat"
1975,1975,0,0a2e,0,1,1,0,0,00ea3154ffe95bc9,0,1,0,"Active","Stream Beat"
1976,1976,0,0a2f,0,1,1,0,0,007699c40002c869,0,1,0,"Active","Stream Beat"
1977,1977,0,0a30,0,1,1,0,0,fffbfc25ffd6bb45,0,1,0,"Active","Stream Beat"
1978,1978,0,0a31,0,1,1,0,0,ffff73f5ff92fada,0,1,0,"Active","Stream Beat"
1979,1979,0,0a32,0,1,1,0,0,00d6c269ff534ac8,0,1,0,"Active","Stream Beat"
1980,1980,0,0a33,0,1,1,0,0,01fcf7fcff6733cf,0,1,0,"Active","Stream Beat"
1981,1981,0,0a34,0,1,1,0,0,023aa479ffb003a0,0,1,0,"Active","Stream Beat"
1982,1982,0,0a35,0,1,1,0,0,016761daffe90959,0,1,0,"Active","Stream Beat"
1983,1983,0,0a36,0,1,1,0,0,009ce8e3fffa09e7,0,1,0,"Active","Stream Beat"
1984,1984,0,0a37,0,1,1,0,0,007eb049fff75aa8,0,1,0,"Active","Stream Beat"
1985,1985,0,0a38,0,1,1,0,0,00b8c7dcffe449b8,0,1,0,"Active","Stream Beat"
1986,1986,0,0a39,0,1,1,0,0,00ed410cffc6514d,0,1,0,"Active","Stream Beat"
1987,1987,0,0a3a,0,1,1,0,0,01202e78ffc4004d,0,1,0,"Active","Stream Beat"
1988,1988,0,0a3b,0,1,1,0,0,016e5c58ffeff135,0,1,0,"Active","Stream Beat"
1989,1989,0,0a3c,0,1,1,0,0,01b8e788000d4142,0,1,0,"Active","Stream Beat"
1990,1990,0,0a3d,0,1,1,0,0,01d329d0ffd5bdf2,0,1,0,"Active","Stream Beat"
1991,1991,0,0a3e,0,1,1,0,0,01a87e62ff911616,0,1,0,"Active","Stream Beat"
1992,1992,0,0a3f,0,1,1,0,0,00f93377ff7bdb68,0,1,0,"Active","Stream Beat"
1993,1993,0,0a40,0,1,1,0,0,0014ccefffde6680,0,1,0,"Active","Stream Beat"
1994,1994,0,0a41,0,1,1,0,0,ffce420a00532451,0,1,0,"Active","Stream Beat"
1995,1995,0,0a42,0,1,1,0,0,006cc2ae0072e10f,0,1,0,"Active","Stream Beat"
1996,1996,0,0a43,0,1,1,0,0,012745990055420d,0,1,0,"Active","Stream Beat"
1997,1997,0,0a44,0,1,1,0,0,014d3cbd0041cf27,0,1,0,"Active","Stream Beat"
1998,1998,0,0a45,0,1,1,0,0,0128e54d00327dfe,0,1,0,"Active","Stream Beat"
1999,1999,0,0a46,0,1,1,0,0,014bcefa001b990b,0,1,0,"Active","Stream Beat"
2000,2000,0,0a47,0,1,1,0,0,01c3f39f000b8d49,0,1,0,"Active","Stream Beat"
2001,2001,0,0a48,0,1,1,0,0,01ed96a60022eaa4,0,1,0,"Active","Stream Beat"
2002,2002,0,0a49,0,1,1,0,0,0188ae96004596e8,0,1,0,"Active","Stream Beat"
2003,2003,0,0a4a,0,1,1,0,0,012806210040ba0d,0,1,0,"Active","Stream Beat"
2004,2004,0,0a4b,0,1,1,0,0,00ec11d000062119,0,1,0,"Active","Stream Beat"
2005,2005,0,0a4c,0,1,1,0,0,00eecb2bffbcea21,0,1,0,"Active","Stream Beat"
